3,0,-0.003063418,-0.3097111,0.31414032,3.1414104,-3.5989683,0.4
3,0.1,-0.10963817,-1.5263414,1.5265225,12.124413,-3.5960155,0.4
3,0.2,-0.29240373,-1.9869981,1.9874018,4.609663,-3.5930471,0.4
3,0.3,-0.50265074,-2.1697614,2.17002,1.8265058,-3.5905135,0.4
3,0.4,-0.73020947,-2.378611,2.3787584,2.0870268,-3.588092,0.4
3,0.5,-0.98566705,-2.705355,2.705437,3.2656872,-3.5856748,0.4
3,0.6,-1.2769167,-3.0837297,3.0837753,3.7814841,-3.5834148,0.4
3,0.7,-1.6066414,-3.470868,3.4708934,3.8688457,-3.581416,0.4
3,0.8,-1.9747297,-3.8541791,3.8541932,3.830984,-3.5796301,0.4
3,0.9,-2.381016,-4.2336664,4.2336745,3.7937713,-3.5779874,0.4
3,1,-2.8225715,-4.5360913,4.536097,3.0238073,-3.5768912,0.4
3,1.1,-3.2835536,-4.661729,4.661732,1.2561454,-3.5763733,0.4
3,1.2,-3.7568583,-4.809806,4.809808,1.4806235,-3.5763178,0.4
3,1.3,-4.25061,-5.0434422,5.043443,2.3362496,-3.5766299,0.4
3,1.4,-4.7657294,-5.2116895,5.2116904,1.682402,-3.577119,0.4
3,1.5,-5.288378,-5.2241244,5.224125,0.12432394,-3.577661,0.4
3,1.6,-5.8091636,-5.206414,5.206414,-0.17710577,-3.5781367,0.4
3,1.7,-6.330195,-5.204763,5.204763,-0.016513905,-3.5784605,0.4
3,1.8,-6.846556,-5.1125803,5.1125803,-0.9218339,-3.5785801,0.4
3,1.9,-7.3500113,-4.98318,4.98318,-1.2940166,-3.578445,0.4
3,2,-7.8481917,-5.0102096,5.0102096,0.27029157,-3.5780404,0.4
3,2.1,-8.356111,-5.1267557,5.1267557,1.1654638,-3.5773327,0.4
3,2.2,-8.872788,-5.194723,5.194723,0.6796943,-3.5763087,0.4
3,2.3,-9.39374,-5.211507,5.211507,0.16787079,-3.5750046,0.4
3,2.4,-9.857365,-3.8954935,5.170472,-0.41029835,-3.5734525,0.4
3,2.5,-10.15143,-2.3442264,5.1415267,-0.28940248,-3.5720692,0.4
3,2.6,-10.32804,-1.2550437,5.263569,1.2204822,-3.5719752,0.4
3,2.7,-10.4227295,-0.46508908,5.447849,1.8428673,-3.5744538,0.4
3,2.8,-10.453988,0.17104389,5.615856,1.6801332,-3.5799148,0.4
3,2.9,-10.430878,0.65064627,5.810761,1.9491011,-3.5875301,0.4
3,3,-10.363921,0.98472303,6.0591474,2.4839053,-3.5952938,0.4
3,3.1,-10.258099,1.2753768,6.2854285,2.2628298,-3.6020515,0.4
3,3.2,-10.113482,1.5439589,6.486633,2.0120397,-3.6078324,0.4
3,3.3,-9.9451475,1.7515587,6.7125816,2.2594721,-3.6126487,0.4
3,3.4,-9.762168,1.885805,6.943124,2.3053842,-3.6162229,0.4
3,3.5,-9.569865,1.9632484,7.157244,2.1411533,-3.6181788,0.4
3,3.6,-9.371346,2.0126624,7.3402085,1.8295804,-3.618342,0.4
3,3.7,-9.168378,2.0229197,7.5147476,1.7453188,-3.6167195,0.4
3,3.8,-8.969228,1.9698951,7.7144775,1.997231,-3.6133287,0.4
3,3.9,-8.774944,1.9135866,7.8109927,0.96507746,-3.6083183,0.4
3,4,-8.585878,1.866253,7.84139,0.30390808,-3.6018817,0.4
3,4.1,-8.407479,1.6960286,7.994711,1.5331485,-3.5942037,0.4
3,4.2,-8.251546,1.4484593,8.225429,2.307127,-3.5855334,0.4
3,4.3,-8.119799,1.2197467,8.437342,2.1190948,-3.5761383,0.4
3,4.4,-7.9998074,1.3223023,8.628386,1.910399,-3.5662124,0.4
3,4.5,-7.847104,1.675027,8.844078,2.1568978,-3.5556004,0.4
3,4.6,-7.6619625,1.9967577,9.047165,2.030842,-3.5444539,0.4
3,4.7,-7.444168,2.317623,9.218234,1.7106785,-3.5330524,0.4
3,4.8,-7.1975927,2.5732367,9.4292755,2.1103976,-3.521701,0.4
3,4.9,-6.9284286,2.7887595,9.660517,2.3124032,-3.510762,0.4
3,5,-6.6371675,3.017175,9.862775,2.0225754,-3.500596,0.4
3,5.1,-6.3238983,3.2010696,10.026253,1.6347744,-3.4915907,0.4
3,5.2,-6.009335,3.0406868,10.168847,1.4259428,-3.4842296,0.4
3,5.3,-5.730676,2.5455813,10.333734,1.6488582,-3.4788663,0.4
3,5.4,-5.5119095,1.9008211,10.4743805,1.4064702,-3.475553,0.4
3,5.5,-5.3546596,1.3291905,10.488265,0.1388461,-3.4742131,0.4
3,5.6,-5.2427797,0.99015176,10.441928,-0.4633783,-3.4746358,0.4
3,5.7,-5.149565,0.90647393,10.426104,-0.15824562,-3.4765615,0.4
3,5.8,-5.0550585,1.0090988,10.424019,-0.020847108,-3.4797523,0.4
3,5.9,-4.938876,1.2669073,10.284289,-1.3972952,-3.484019,0.4
3,6,-4.8005977,1.4763663,10.054366,-2.299231,-3.48904,0.4
3,6.1,-4.646082,1.5792993,9.931106,-1.2326043,-3.4944851,0.4
3,6.2,-4.487103,1.6042706,9.88591,-0.4519541,-3.500259,0.4
3,6.3,-4.3226933,1.7012962,9.768719,-1.1719054,-3.506061,0.4
3,6.4,-4.1389713,2.0348835,9.551146,-2.175737,-3.511634,0.4
3,6.5,-3.9001336,2.651841,9.381422,-1.6972349,-3.517037,0.4
3,6.6,-3.6084986,3.1095793,9.361458,-0.19964623,-3.5221055,0.4
3,6.7,-3.2748413,3.5244462,9.376877,0.15419361,-3.526712,0.4
3,6.8,-2.9001446,3.8881085,9.37019,-0.06687507,-3.5303652,0.4
3,6.9,-2.5112054,3.8219376,9.461352,0.91162604,-3.5331197,0.4
3,7,-2.1502283,3.421516,9.623188,1.6183627,-3.5346265,0.4
3,7.1,-1.8346368,2.9465396,9.769745,1.46557,-3.5349157,0.4
3,7.2,-1.5610427,2.5953581,9.947752,1.7800658,-3.5340896,0.4
3,7.3,-1.3099205,2.4842005,10.129541,1.8178926,-3.5322444,0.4
3,7.4,-1.0557549,2.619976,10.205991,0.7645021,-3.5295148,0.4
3,7.5,-0.7779406,2.9132664,10.2026,-0.033920534,-3.5260832,0.4
3,7.6,-0.4686326,3.2229028,10.227071,0.24471238,-3.5220113,0.4
